text,rating 
Stayed one night. Friendly and clean hotel mainly for business people. The staff were great and helpful. The manager communicated on whatsapp and arranged a taxi for me from the airport. The staff made me feel welcome though I feel their late check out policy was too inflexible.,3.0
"Stayed one night here before travelling south. Reception staff friendly, breakfast good, room fine but could use a soft update. Location is good. Midrange hotel which in my oppinion is a bit to expensive.",3.0
"This is a plain midrange hotel catering largely to business visitors from other African or Mediterranean countries. First impressions aren't encouraging: it looks dim, tired and old-fashioned. The room I had however was more than adequate. It was clean and the fixtures (including bathroom fixtures) were in good working order. Wifi dropped a bit on the first day but seemed to be trouble free after that.  For its price range, I expected these facilities, and they were provided: elevator, climate control, desk, TV, daily cleaning.  I was pleasantly surprised that the bathroom came with a bidet.  For its price range, the following facilities were expected but not provided: safe or lockable drawer, fridge, kettle and cups, hairdryer.  Lighting was adequate, hot water plentiful. …",3.0
"They arranged pick up from airport by contacting me via whatsapp, I tought it was well done and smooth :-) Room was clean, airco and wifi worked well and staff behind the counter were friendly.  Location wise you are at walking distance from everything and neighbourhood is safe to walk in the evening",4.0
"I would give it two stars. Old fashioned hotel without wifi, it worked for only 5 mins then nothing but they were sorry for the inconvenience!  Shower was disgusting, forgot to take a picture, fungus and dirt filled the shower.  Staff was nice but annoying always behind the back asking for baksheesh  Noisy at night  Long story short  30 euros would be a perfect price given the facilities and the services offered.  Otherwise go to ibis which is 5 mins far from this one.  40 euros a night with wifi and nice staff.",2.0
"Sometimes this hotel is called Amouday, which can be confusing. The good points are: location, very central and near the tram. The street is not a really large one so traffic isn't too bad. Rooms are a good size, good beds, good hot water and bath. Decent if unimaginative breakfast. Free wifi. Bad points: we never stayed elsewhere in Casablanca but still it seemed a little pricey compared to everywhere else we stayed in Morocco, in terms of value for money. The reception staff weren't unfriendly but certainly didn't bend over backwards to be of assistance. Very little English spoken also.",3.0
"First of all, rooms of hotel looks more like an ""in house"" room. And I agree with those mentioning that it's too expensive for what you get. Basic things like paper to write on are not available. Room is way too big and space is not that well managed. As I am an early bird, did not appreciate meeting all the time people who did clean the hotels, we always like it when it shines, but you wonder when was those people cleaning it. here, you will find women cleaning all the way ... Wireless may have some issues as well. They do not have a restaurant but a cafeteria, and do not expect a buffet for Breakfast... Good thing about this place though is that you have access to the Market and to couple of things to visit. Here couple of attractions all around the hotel, so that you don't…",3.0
A pleasant hotel with spacious and well-equipped rooms. Everything is new and well maintained. The staff is friendly and very helpful. They kept our luggage for us after check out until the flight. Highly recommended.,5.0
A pleasant hotel with spacious and well-equipped rooms. Everything is new and well maintained. The staff is friendly and very helpful. They kept our luggage for us after check out until the flight. Highly recommended.,5.0
"In a quiet location, this hotel was really good. was very comfortable on their bed and had a good night sleep, their AC was working very well. I had a complaint in the shower but they fixed it immediately so no harm, the staff were nice, I recommend it.",4.0
We don’t like to write bad reviews so we hope that if anyone from Astrid reads this they take it constructively.   Pros: the desk staff did try to be helpful. They seemed friendly although we struggled with communicating.  The desk staff let us cancel our three-night booking after the first night without any charge.   Cons: the bedding was faded and musty. It was hard to tell how clean it was. The shower was dirty. The air conditioning was broken. There was no remote control for the TV. There was no information in the room about the hotel and its services. The beds themselves were uncomfortable and the hotel generally felt unsafe and dirty. There were banging noises throughout the night and the walls were thin. Don’t be fooled by the photos - even the sign outside has completely faded. It felt like the whole place hadn’t been renovated in 30 to 40 years and that there was a skeleton crew running it (and probably not doing any cleaning). We had booked for three nights but checked out after the first night. It was one of the best decisions we made in Casablanca.   There are plenty of other choices at slightly higher prices that are ten times better.   Casablanca is a noisy and chaotic city. We would suggest choosing somewhere where you can get some peace and quiet at night.…,1.0
"Great little hotel.  Location within walking distance of sightseeing objectives. Attentive front staff.  Breakfast was orange juice, good coffee, croissant..  Room was a bit short on power plugs, but we made due.   I would be quite happy to return.",5.0
"Our experience mirrored Andre B and Ed M.  Location was convenient, and the front desk staff was patient and helpful.  Room 202 was spacious for our needs.  It is not the sheraton or marriott or other chain -  it is a charming, very reasonably priced, safe and memorable older hotel.",4.0
"I enjoyed my short stay here. The breakfast was quite good and the staff was helpful with orientation. The room was comfortable, clean, and larger than I expected. The interior decorations were also a nice touch. One of the highlights really of staying in the city.",4.0
This hotel has very comfortable rooms and is located in the heart of the city. It has an authentic Moroccan feel but is a little on the older side but great for the price. Staff are very welcoming and helpful. The breakfast is good.,4.0
"I will say that the front desk staff were kind and friendly! The rest of the hotel was just awful. The sheets on our bed looked used due to traces of different hair on them, and I asked for a new set. I suspect the mattress had bed bugs due to black markings around the edges and then we woke up with several bites. The bathroom is really icky, but not terrible dirty. I think they try to keep the rooms moderately clean, but it still felt really unclean and smelled like toxic cleaners. Super outdated. The rooms did not match what we expected on the site or pictures. I would not recommend staying there, even for the price. We paid 40Euro, and I would have rather spent a few more bucks and not have to guarantee my whole suitcase from possible bed bugs. I am sorry but it just did not cut it. …",1.0
".........as in Ingrid Bergman of ""Casablanca"".  A no-nonsense hotel in the Ville Nouvelle with decent staff and clean ambience, although my room when seen in daylight looked a bit dingy.  Breakfast is not included in the price and while this hotel is a bit short of character (apart from the zellij ceramic tiles in the lobby), it is adequate.",3.0
"If you're looking for something cheap, basic, and gets the job done, you've found the right spot. Nothing fancy. Place is clean. Stayed here on the last night of my two week Morocco trip with my wife. The concierge was nice and provided us with extra towels. He promised us a taxi the following morning, but he forgot. Not a big deal but everything worked out.  ",4.0
I spend three nights in Hotel Astrid. All of them in different rooms. Rooms where good: clean and comfortable. Bathrooms were also very clean but they look used-up and require renovation.   The good thing about this hotel is that reception works 24h so there is no problem when you're coming in the night.  The worst thing is quite noisy elevator (actually the doors) that kept me waking up in the night when some other guests were coming or going. Also the neighbourhood is not quiet (it's the center of Casablanca) so take ear plugs.  The location of Hotel Astrid is very good: it's close to the Place Mohammed V and tramway stop. It is also a short taxi ride from Casa Port railway station where many trains starts or ends. In the neighbourhood of the Hotel there are many places to eat or drink something.  I guess for this price it's one of the best locations to stay in Casablanca.…,3.0
Great location in quiet narrow street in city center close to everywhere if you no have problems with walking by foot. Lot of restaurants around. Spacious clean rooms with balcony and big bathroom. Helpful staff. Basic continental breakfast. ,4.0
"Casablanca is relatively expensive for hotels, Ive tried most of the budget options and this one is probably the best value.  Good location near Mohamed V tramway and lots of cheap places to eat. Wifi is good. Has a lift and reception staff are helpful.  Downsides are the very old bathrooms and breakfast is not included but cheap cafes nearby anyway.",4.0
"I spent 4 days here in January 2017. The hotel has a elevator which is rare for hotels or Hostels in Morocco. The Hotel has Wi-Fi that even works upstairs , which is also rare for Moroccan Hotels or Hostels. The hotel is in a central location. The hotel is like 5 blocks away from a tram the station name is ""place Mohammad V "". The hotel is less than 1/2 block away from restaurant Al-Mounia.  The beds were comfortable. The hotel has T.V ,a balcony, and serves breakfast for 35 dirhams. The only thing I didn't like was the towels they were clean but were very rugged",4.0
I really enjoyed this hotel.  The price and location where perfect for our needs to explore Casablanca.   The best part of the hotel is the awesome cappuccino coffee and espresso for only $1 per cup.   The worst part was the tiny closet with a toilet inside.  It's the perfect size for a small child. ,4.0
"Staff was helpful, especially with directions - first time in Casablanca = easy to get lost! Room was clean and comfortable, and featured two chairs and a coffee table by the window! Only bad part was the view - wall of neighboring building under construction - but who would expect a good view at $35/night?",5.0
"Arriving from trainstation Casa Voy. with Casa Tramway /7dirham/ to place Mohamed V. /6 station = 10 min./  After 5 min waling to Astrid Hotel. Queiet location, cheap food everywhere. I get room 104, strong wifi in the room, clean with new bathroom and small balcony.  The hotel street is between 19.00 - 24.00 is loud, because of moroccon people living there.  The location for me was amazing, walking street with shopps and coffees 1 min walk, very safe area even at night.  The hassan mosque is 3 km /i was walking 20 min/ easy to find. Medina is 5 min fron the hotel.  Beach by tramway 25 min, last station Ain Diab Plage Terminus /6 dirham, load your ticket card before departure for the way back because there will be full of people to make loads on their cards/.  Casablanca is…",4.0
"Pretty good value. I paid 325 Dh/night as a single person in a double room for 2 nights, April 10-11.  The place is very clean, beds are top quality.  Plenty of hot water in the shower.  WiFi in the lobby only, not in the rooms.  Good elevator.  Interior décor is rather elegant.  Staff is friendly, helpful, good English.  Roof terrace is not available.  Location is excellent, in the midst of Casa’s Art Deco ‘downtown,’ and a 5-min walk from the tramway stop at Marche Central, fast tram to Casa Voyageurs for train to the airport.  Breakfast at 32 Dh seemed a bit pricey for me, so I didn’t try it.  Good breakfasts available for 22 Dh in the workmen’s cafes/restaurants two blocks north, across Ave. Lala Yacout.",4.0
"Some places are cheap but provide value for money. This may have been the case for Hotel Astrid in the past but now it is just cheap and nasty.  The place has had better days and it is dusty, smelly and dirty. It needs a good vacuum clean and wash. We were given a spacious room on the 4th floor but has some machinery operating all night outside our window which was continually switching on and off. So no sleep. We asked about it in the morning and was told it was a water pump which they would turn of that evening. Nothing happened so that evening we complained and was offered a spare room, tiny with two single beds so ended up staying in our room and another sleepless night. Front rooms facing the street are small, a bit noisy while some on the top floor have balconies. The…",2.0
"It's a fine hotel. Nothing nice or fancy, but kept clean (in fact expect a waft of bleach to hit you every time you return to your room after it's cleaned) and comfortable. The noise though? It's bad. We were three floors up and it didn't do us any good. There's a local bar or something across the street and it stays boisterous til 11 or so, but if that doesn't keep you up the traffic will. Bring earplugs.",3.0
"My room was basic, with a clean ensuite bathroom, but the toilet was a little wobbly when sat upon.  Staff, from the reception to the bellhop to the cleaning ladies were very kind and as stated, it's surprisingly quiet considering the environs.  I wold stay here again.",4.0
"Fair prices, good wifi in every floor, Spaniard and Moroccan Restaurants are both great. Very comfortable property helpful staff and service is average but good according to Moroccan standards. Breakfast at the Hotel is very satisfying and amenities at the room are really good!    ",5.0
"The place itself is cool, I don’t think there is a place like this in town. The tiramisu was awesome, so was the paella. The waiters were welcoming and cool. Houssam did a great job taking care of me and my fiancee. I am definitely coming back.",5.0
"Clearly a 'night out' location for the local young crowd. Loud music til late and what looked like a decent rooftop bar.   However from a room POV, don't be fooled by the website pics. This place is budget with a capital ""B"". Bed was OK but bathroom very tired and unclean looking. Thank goodness it was only one night. WiFi was promoted but couldn't get on even after asking front desk to 'turn it on'",2.0
I loved that the hotel has a kitchenette. We were able to hit up the grocery nearby and make breakfast in the room. The room was comfortable and clean. The hotel was nice and conveniently located. A good choice in Casablanca.,4.0
"Upon arrival from a late night flight and with 2 kids, I was given the wrong number of beds in the room! After having showed the reception guy my confirmation email from the UK, he said ""it's not my fault and it's not yours!."" After an hour of arguing he gave us a broken movable bed!  Having sorted the bed problem I thought we will finally have a peaceful sleep-WRONG! The noise from the bar and street was unbelievable and it was going on forever!  The TV does not work and the hotel staff didn't want to fix it.  Take my advice, don't bother staying in this hotel esp if you have kids. It's not for families, business nor tourism! Pay a bit more and stay in a more comfy hotel.",1.0
Great business-style hotel for our quick overnight between the airport and train station. Walkable from Casa Port and quick petit-taxi to Casa Voyageurs! The room was big!! There was a whole kitchen area! Staff was attentive and helpful! ,5.0
"I spent one night at the hotel to visit Casablanca and it was ok. The room was noisy because it was in the lower levels and could hear both the street and the bar they have at the lobby. The service was good and the treatment was perfect, they help us moving around Casablanca.",2.0
"Good for drinks. Beer was not cold I always ask for ice (common un casablanca) place is american style, roof top but not good view. Is safe to go, attention was good. Front desk guy was really nice.... ",4.0
"We have stayed in Jm suites due to business meeting in Morocco. Personel especially reception was so helpful for every issue.   Rooms were clean and large. Only negative thing , there was not slipper in rooms, you have to step on naked marble .   Hotel location was great , it is on a large and elit boulavard  rachidi.   And best side of hotel was la esquenta bar in flrst floor. You should visit for drink something . And listen spanish songs 😀",4.0
"I stayed in this hotel with my family, unfortunately it's not a good place if you are traveling with small kids, but if you are traveling solo, there are plenty of things to do, a lovely roof top bar, and plenty of restaurants in the area. I recommend it for Single and couples, not for families. The staff are extremely friendly, always ready to help including to mean looking bouncers at the door. They make you feel welcomed and part of the family.",3.0
"After a long day of traveling with a one year old baby, we showed up only to find out that there was no room for us despite having reserved it weeks in advance.  We were sent to a hotel down the street that reeked of cigarettes and we were made to feel as though it was an upgrade.  We also had to pay for our own taxi to the new hotel!!  What a let down, especially for my wife, because JM suites looks really chic and fun.   They didn't offer us anything for the hassle either.  In fact, we had to pay at JM suites and just trust that the new hotel was a real thing.  Now we're sitting in the lounge of this backup hotel smelling cigarettes and steaming mad. ",1.0
"I heared a lot about Jame's Rooftop, all the picture I saw were nice, even if some reviews about food were not that good. But still, I wanted to make my own opinion. And I was really upset and disappointed when the guy near the entry told me that ""veiled ladies are not allowed to go to the rooftop, but it's okay for the restaurant"". Yeah I wear a veil so what? Well, he didn't do anything bad, just excuting. But this thing is... the stuppidest thing I ever heared. Then why being in a ""muslim"" country? -_- ",1.0
"Very friendly staff! Breakfast was just great! Omelettes were cooked in front of you as you wish them to be. Clean spacious rooms with kitchenette. Very nice hotel and great location. Casablanca is a very busy city, so if you can than ask for a room away from the streetside. Otherwise the alarm clock in the morning will be the claxoning cars :).",4.0
"We had used this hotel before and thought highly of it. The second time, the difference was night and day. We were put in a room that smelled so badly of smoke that we asked to change rooms. (We have 2 children.)  They actually had to make sure we didn't use the shower or anything in that room before they would switch our room!!  Instead of bringing the 2nd couch/sleeper like the time before, they put a thin mattress on THE FLOOR for my child to sleep on and thought it was okay. A couple of minor things that could be fixed, so no big deal.  Until night time. The rooms are sandwiched inbetween the sports bar and roof top bar. If you want to sleep here, go somewhere else. It started to get quiet (using term loosely) around 2ish AM!!!",1.0
The best thing about this hotel it is the location in the middle of the city. The restaurante downstairs is amazing and affordable. The bad thing is the noise in the evening as the hotel has a very popular rooftop bar that closes at 1:30 or so. Very good for families without children.,4.0
"I stayed here for 4 weeks on business.  While the room was spacious, it had a bit of an awkward layout (tiny closet blocked by the bed, and an area next to the closet with no door - but a window peering into the shower.  The balcony is too small with no view (admittedly corner rooms were much better than mine).  Several times my room smelled like mildew - it was unbearable - and it seemed to be coming from a sewer backup in the shower or something.  There is only one elevator, it is tiny, and there is only one button for up and down. Unfortunately the stairs are locked at each level, and they do not go to the top floor, so I usually had to wait for the elevator. The staff was nothing but lovely - they tried hard to please my group. The wifi did not work consistently in my room…",3.0
I have stayed here for 5-6 days and my experience was good. Hotel is not big but value for stay.  I have stayed in a junior suit room and everything was good.  I can easly suggest anybody can stay in this hotel. Staff was also very good .,5.0
"The suites at JM are comfortable and spacious.  However, one of my ambitions at a hotel is generally too sleep. very difficult at JM with music blasting up from the restaurant, and interspersed with flamenco clapping.  I was there for 4 weeks, very tiring. Sunday night was bliss when the restaurant was closed.  The staff there are great and very nice, but could do nothing to quitene things down, which often went on till close to 1am",2.0
"My rating above does not reflect the hotel quality but my own experience with the staff.   I stayed for two nights. The room was very good in space and had a great balcony overlooking the street. I liked the room, but I didn't like that you hear the noise and loud music from the two bars at the top and bottom of the hotel until mid night.  The hotel location is ideal for tourists.   I didn't try the food, so I recommend that you find other reviews. The bars look good from my short visit, and I've seen many people coming from outside of the hotel to drink and dine there.  I had a bad experience at the beginning, although I don't feel bad now.  I have arrived to JM Suits around 1:30AM from Casablanca airport to be told be the hotel reception that they booked me a room in a nearby…",2.0
"I stayed at JM Suites in February of 2016 for 8 nights, I stayed in the presidential suite. The suite is very spacious and has a huge balcony. Some of the furniture could use an upgrade, but overall the suite was very nice. The staff were very friendly, especially Ms. Safa, and Mr. Adnan, in all honesty they went above and beyond to ensure that I enjoyed my stay, and provided extraordinary service. The restaurant on the ground floor served good food and have a very cool live band every night. The location is great, lots to do within walking distance. I will definitely be staying here again. ",5.0
One of the most beautiful hotels in Casablanca matter of quality and price! GREAT WELCOME since you enter with a very helpful concierge than believe it or not: the GM himself will great you and give all the derails about this lovely hotel that brings a nice olfactif floral scent since the entrance to open the door toThe rooms that  are spacious with all the facilities needed and mainly property and comfortable beds especially after a long trip : ALL YOU NEED  & DREAM OF The cherry on top is vinezia Ice restaurant with a large selection of treats 🤩 Thank you Mr.Harbaz for the good / professional service and looking forward to visit again. Please keep the same level 🙏💯🙏,5.0
"Accueil sympas et professionnel, Le patron et de bon conseil et d’une gentillesse exceptionnelle. Chambre propre et à la hauteur de mes attentes . Le personnel est souriant et discrets  En plus  On peut se restaurer sur place.  Je conseille vivement.",5.0
One of the most beautiful hotels in Casablanca matter of quality and price! GREAT WELCOME since you enter with a very helpful concierge than believe it or not: the GM himself will great you and give all the derails about this lovely hotel that brings a nice olfactif floral scent since the entrance to open the door toThe rooms that  are spacious with all the facilities needed and mainly property and comfortable beds especially after a long trip : ALL YOU NEED  & DREAM OF The cherry on top is vinezia Ice restaurant with a large selection of treats 🤩 Thank you Mr.Harbaz for the good / professional service and looking forward to visit again. Please keep the same level 🙏💯🙏,5.0
"Accueil sympas et professionnel, Le patron et de bon conseil et d’une gentillesse exceptionnelle. Chambre propre et à la hauteur de mes attentes . Le personnel est souriant et discrets  En plus  On peut se restaurer sur place.  Je conseille vivement.",5.0
"Other than having a room that was super noisy with loud techno music from club next door, I just found out that I was chared $89.03 for the stay instead of my confirmed booking.com price of $53.00.   Unfortunatley now i have to waste preciuos time to dispute the amount.  I wrote to the hotel to take care of it and so far no response whatsoever.  Check your bill once, twice and more, because I am sure I didn't sign off on that amount but that's what I was billed.  Also, this is not the hotel to stay if you want a quiet night's sleep.",1.0
"Arrived late in the evening after a poor experience with a local taxi driver, was greeted nicely and the porter helped us settle the bill with the taxi driver and assisted with bags.   Room nice and clean and spacious with everything you could need including kitchen facilities and living area.   Staff very friendly and good level of English.  The hotel bar is connected but a seperate business next door, showing sports and excellent local beer, ""Casablanca"".  On a sunday night it was full with a great atmosphere and live dj so was quite noisey, depends what your looking for.  Because the rooms are soundproof you could not here the music when you retired to bed.  Excellent value for money hotel.",4.0
"We found this hotel via Expedia (along with the flight). It is well-situated, the area is safe and full of bars/restaurants. The staff is polite. I will recommend this hotel for those who decide to travel to other cities in Morocco also (as we did), basing in Casablanca, as they will have everything they need. For those, who are searching for more “classic” type of hotels in Marocco (with big territory, swimming pool, luxury breakfasts, etc ) this will probably not be the most suitable place.  ",4.0
"A Small Hotel a little difficult to find but well worth the effort. Abdul the doorman very kindly walked us to an ATM and showed us around. Our room was comfortable and clean ,even had a coffee machine. Chez John`s Restaurant next door was a pleasant place to wind down, also where we had breakfast the next morning. Food was really good .Leah the Manager , Seamore  The chef, and another Abdula couldn`t have been more  obliging. as were Houssam and Samir.I apologise if I have omitted anyone because every one was so pleasant and helpful. Would Highly recommend.",4.0
"We booked the presidental suit for the space. The room itself is not bad even though the cable did not work.  We booked the room for a long layover, not for multiple days. The room is spacious and clean but the room backs up to a wall shared with either a club or someone thay likw to party all night. While trying to sleep i heard was music, laughter from many people and someone walking back and forth until 3 am. The bed felt like on anbox spring and not a regular mattess. The room doors slam and the hall echos so that was extra noise you have to deal with.Our room window backs up to appt windows and a patio where people were screaming and talking loud all night. The hotel is not directly surrounded by many nice resturants as other reviews say but they are close enough to get to by car a quick car ride.…",3.0
"I went June 2016 .it is very quiet, there are shops , groceries, Mc donald , KFC. shopping near by.. when you take a taxi ask him to take you to Twin center,,, in case he doesn't know the hotel and you can walk from twin center to the hotel 2 mnts. the staff are very helpful. something I didn't like the neighborhood in the rooms.. you can hear the others in their room",4.0
"The name of the hotel made me think of the hotels Kim Kardashian stays in during her holidays. So I was quite excited to be in what I thought would be a nice hotel during my last two days in Morocco, and my first time in Casablanca. The hotel room was pretty, but looks were deceiving. We needed an extra bed as we were 3 people and they provided us with a hospital bed that folded on itself twice overnight, making the person sleeping on it fall to the ground. Breakfast wasn't even included. The frame of the light switch was broken. The bathroom was way too dark, who thought having all black walls would be a good idea? There was rust in the shower head which made it look like the shower head was moldy. I did not want to use it until I realized it wasn't actually mold. The shower doors weren't well designed so the shower actually caused a flood and my room, which was next to the bathroom was wet as well as part of the kitchen. My suitcase was wet. Worst part is that we had told the reception the day before that there was a problem with the plumbing, the water did not go down the drain and it kept rising instead. But nothing was done about it and the next day, the flood happened. Music would play loudly at night. We were also promised by the manager that we would get some money back as compensation, but that never happened. Safe to say it was the worst hotel we had stayed in during our two-week trip to Morocco. It was way too expensive for something this bad. The other reviews were right. Avoid!!!…",2.0
"Overall this hotel was average..The room looked nice but everything in it was poor quality. The toilet seat was broken and the shower didn’t have a proper door, resulting in a mini flood after each shower. We also had the pleasure of meeting a few cockroaches and mosquitos. The restaurant downstairs had loud music on late into the night, although did serve a nice breakfast in the morning. The staff was quite friendly...All in all, an underwhelming experience!",2.0
"My wife & I stayed here for a night an the hotel is no where close to being called boutique or luxury ..after a long flight we reached the reception of hotel only to be waiting as there was no one at reception and was told to wait for 10 minutes , after check in we reached the room where the heater was not working and there was water leaking out of shower area in the bathroom.   The hotel hospitality was poor an there was no kettle given in the room inspite of having other facility and even after requesting several times there was no kettle provided .  We had to go to other room with reception staff to get a bottle of water the next morning  .The reception staff a young boy and a girl were clueless about anything about this hotel ..  I would never go back here!! ",2.0
"I am not sure why some reviewer would said this is not boutique hotel?　  As far as luxury goes.  I think that is up to each person to decided.  However, the room is exactly as they have show in the pictures, so at least they are honest.   My wife and I stay here for 2 nights during last year European trip.  The hotel is clean and located at convenient locations.  It has quite few things around it, there is no problem getting stuff from the convenience stores around the hotels.  You probably do not need anything beside bottle water.    The hotels also has serviced a quite nice breakfast. You can order on the spot as what you like, and they will make it fresh for you.       The bed is comfortable as well, quite soft than most European hotels, which very nice liner for the guest.  For the price what they are charging, I have no issue at all.…",4.0
"Very good hotel, I stayed up till now more than two weeks and I love it, quick check in and very professional and polite stuff, room was very clean and quiet, I recommend it for families and friends and I visit again very soon ",5.0
"We reserved 2 rooms and quotes 4 names. At arrival we had to pay double prices as (so they said) the quoted price was for single us (?????). Both rooms had only queen size beds..... When we paid, it had be in euro's. But only bills. No 1 or 2 euro coins allowed. €74 euro they wanted per room extra",2.0
Does not look as lavish as the pictures show. Poorly maintained and very low quality materials used. Narrow hallways and very tiny lobby. Service very poor. Did not have adapters for electric plugs.  I wouldn't stay there again.,2.0
"After our poor experience in Rabat we spent 1 night here and I was very happy!  Little apartment with a balcony, good air conditioning, good service and filled ""mini"" bar. The Nespresso cups cost 3,50€ - I order 10 cups for that price, so that was a rip off. On the other hand, it's so central, you don't need to drink coffee in the hotel. You're next to the twin center.  Service, very good and friendly!  ",4.0
"Very pleasant stay, stuff is nice and ready to help, free parking just in front of the hotel, spacious rooms, comfortable beds, amazing smell of body lotion :) Location is a bit far from the ocean shore, but is in the city, next to a shopping area. ",5.0
"Our first stop in Morocco was at the Fourteen Hotel after a 7 hour flight from NYC.  We dropped off our bags and to our pleasant surprise, they had our rooms ready at 11am.  SCORE! We freshened up (group of 7) and strolled out the door to visit Hassan II mosque.  The decor is modern, the staff was very friendly and helpful.  The location of the hotel is in the heart of the active area by the twin towers which was perfect walking distance to the mall, restaurants, etc.  If you want a super cute boutique hotel in Casa, look no more and try this place out.  Their rates were amazing as well.  Thanks for the hospitality!",4.0
"This was a real surprise. Very Clean, modern, helpful staff. Great central location - half hour walk to Hassan mosque, close to cafes, restaurants and Villa des Arts. Great value - except price of tea bags - take your own. We didn't use the kitchenette but would be great if you were staying longer. Hard to find - our taxi had to phone them and google maps shows it on the street parallel to its actual street. But worth finding. ",5.0
good location. near shops and a lot of restaurants. excellent cooperative staff. no facilities at this boutique hotel. very nice breakfast. nice balcony inside the suit.  oven and laundry machine inside the suit.,4.0
Looks good and can be comfortable but no management! Myself and my wife arrived around 9pm and got in the room to find pillows with no pillow case and safe not working! Took half an hour to get the pillows sorted... When I went to shower just one towel on the rail but my wife found another one in the bathroom drawer. The water leaks from the shower box and the bathroom floor gets completed wet. The next day we return late afternoon to find that no towel was replaced...I left the room to get it in the reception! They do not check anything! The young man(evening) and the girl(day) in the reception deserve a credit as they try their best. GET IT RIGTH!,2.0
"The Fourteen was a really nice hotel. Stayed with 2 friends and we all appreciated the comforts. It's not huge but the rooms have what you need. Everything is modern, clean, and bright. Rooms are a nice size. Full kitchen with minibar, washer, balcony, large lounge area. The staff were helpful & parking was free. There's no restaurant on site but they recommended a place a few blocks away with a good variety of options to choose from. Better wifi connection (there is one but it was a little slow/intermittent) and restaurant would have made it perfect.",4.0
"The staff and restaurant are commendable in their service with breakfeast offered and a perfect nous nous, if I've ever had one!  The room is very comfortable with the best hot water showers ever!and satellite TV.   Maid service is perfect.",5.0
"Good location if you need to be in Gautier/Racine area of Casablanca  Quality of  service and food is of a two star hotel which is the official rating of the hotel but prices are of 4 star hotel This means that for the same price u can easily benefit from a 4 or 5 star hotel in Casablanca with better service and food. Cleanliness was very average towels old.  Very stingy people despite the high price given its standard. No bottle water offered in the room nor bathroom slippers. We suspect our food poisoning came from their meals.  The new owners mean and unprofessional tried to fraud me many times by inflating the price of my invoice, when I required restaurant receipts to cross check the invoice, they gave me copies of receipts bleury and unreadable but I still spotted signatures that were not mine. When speaking with the personnel I found out she is hated by most of them and doesn’t give them basic human respect and compassion. When disagreed with the invoice, the owner retained all luggages after screaming she is an honest person and claiming she respects the law and order.  I asked to call the police and she refused. She then kept all my luggage on the room after my check out and kept on billing me to inflate the bill more. Again fraud and dishonesty.  Many other breaches with law regarding the way they conduct their business and operate prices. There is a standard of obligations and pricing for a two star hotel. The law is very much regulated in Morocco in tourism because it is an important industry to the country.  This hotel prices as a 4 star hotel but chooses to comply only with 2 star hotel regulations. A way to maximize profit and escape regulations of a higher standard.  Kind of fraud . Again  Anyhow The woman tried to intimidate me and brought the false witnessing of one her assistants to confirm the regulation of price being correct. Luckily I took a picture of the prices declared behind the door of the room and took them to police station then to court.  The police case against the hotel and the new owners is still on and waiting to get my luggage which the owner took after few days to her own office instead of a storage room. I call daily to check on my luggage which includes my important paperwork my kids luggage and personal items. I have been told my am employee that the new owner (woman) stands on my luggage carelessly with rage to damage it.  I have also been told that this is a usual tactic of pulling cash from clients and similar situations happened in the past where the client was forced to come back and pay whatever the hotel requires due to obligation to travel and also the hassle of going through legal claim. I do not recommend this place at all. Very decent hotels with decent prices and good quality are across the street.…",1.0
I’ve been staying in Yto hotel for many years on my business trips in Casablanca. I find always a family and calm stay with the advantage that you are in Casablanca downtown. You won’t find this hotel in booking.com but you should book in advance because it’s a secret well known!,4.0
"Was lucky to be in Casablanca for a week of business. this hotel was recomended by my local ccolleagues, mainly because it was close to our offices in Casa. The first bad surprise was that the hotel did not accept travel agent vouchers. Because of this I had to pay myself. This is the first reason why I wont go back there. The staff is very nice and the bedroom rather big and well equiped with big bathroom. Rather clean even if I foung the previous customer towel hanging behing the bathroom door. ( I suppose the cleaner did not spoted it) However, the place was so noisy!! From the outside (was on the street side) and the inside, people talking in the corridor and in their bedroom bextdoor late in the morning. Definitely not good for a good rest.  Breakfast was OK. I loved, I mean I really loved the fresh orange juice and the pancakes. The bread also was good. The last very bad experience form th eplace was the check out. The machine did not work and did not accept payment by credit card. the receptionist seems to be sorry about that, but it aooears it happends ALSO to some other colleagues a few month before.I had to rush to a cash machine which did not allow me to take enough cash as it was a foreign credit card. Thanks god I had a second one and was able to pay the full amount due. I Because this situation happeens before, I guess the management play the game to avoid credit card payment. (I hope I am wrong). Overall, my experience was close to a desaster and I wont go back again…",3.0
"Stayed 6 nights, hotel clean and tidy, staff very friendly  and do  understand the  need of the customer. I felt at ease in the surroundings. Definitely  I will go back  accompanied with my family.  I was happy retuning to my room every evening.",4.0
"The rooms were fine and clean and the area is fine, an easy walk to central town.But service, or lack of, from certain members  of staff, and incompetence over booking would stop me from ever using this hotel again.",2.0
